,_c0,Borough,startStationName,latitude,longitude,prediction,concat
1288,734,Brooklyn,Ft. Hamilton Pkwy & E 5 St,40.649037,-73.97673,0,Brooklyn0
1289,736,Brooklyn,Leonard St & Maujer St,40.710369,-73.947059,1,Brooklyn1
1290,738,Brooklyn,6 St & 7 Ave,40.668663,-73.97988,0,Brooklyn0
1291,744,Brooklyn,Willoughby St & Fleet St,40.692,-73.98,0,Brooklyn0
1292,746,Brooklyn,7 St & 5 Ave,40.6704922,-73.985416,0,Brooklyn0
1293,748,Brooklyn,Broadway & Berry St,40.710446,-73.96525,1,Brooklyn1
1294,752,Brooklyn,Railroad Ave & Kay Ave,40.705312,-73.971,1,Brooklyn1
1295,754,Brooklyn,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,1,Brooklyn1
1296,758,Brooklyn,3 Ave & Carroll St,40.677027,-73.9865,0,Brooklyn0
1297,762,Brooklyn,Park Pl & Franklin Ave,40.674181,-73.956494,0,Brooklyn0
1298,763,Brooklyn,Kingsland Ave & Nassau Ave,40.72577,-73.94173,1,Brooklyn1
1299,765,Brooklyn,Milton St & Franklin St,40.72906,-73.95779,1,Brooklyn1
1300,773,Brooklyn,Warren St & Smith St,40.685424,-73.991277,0,Brooklyn0
1301,774,Brooklyn,Grand St & Havemeyer St,40.71286844,-73.956981,1,Brooklyn1
1302,780,Brooklyn,Withers St & Kingsland Ave,40.71773,-73.94051,1,Brooklyn1
1303,797,Brooklyn,7 Ave & 41 St,40.647379,-74.000911,0,Brooklyn0
1304,798,Brooklyn,Kent Ave & S 11 St,40.707645,-73.968,1,Brooklyn1
1305,801,Brooklyn,Powers St & Olive St,40.71323,-73.93894,1,Brooklyn1
1306,810,Brooklyn,Suydam St & Broadway,40.69544,-73.93223,1,Brooklyn1
1307,811,Brooklyn,39 St & 2 Ave,40.6554,-74.010627,0,Brooklyn0
1308,822,Brooklyn,Lewis Ave & Madison St,40.686312,-73.935775,1,Brooklyn1
1309,823,Brooklyn,Madison St & Evergreen Ave,40.69122,-73.91693,1,Brooklyn1
1310,825,Brooklyn,Myrtle Ave & Grove St,40.69905,-73.91516,1,Brooklyn1
1311,826,Brooklyn,48 St & 2 Ave,40.650176,-74.015606,0,Brooklyn0
1312,828,Brooklyn,10 St & 5 Ave,40.6686273,-73.987,0,Brooklyn0
1313,840,Brooklyn,Metropolitan Ave & Bedford Ave,40.71534825,-73.960241,1,Brooklyn1
1314,846,Brooklyn,Lefferts Pl & Franklin Ave,40.680342,-73.955768,1,Brooklyn1
1315,848,Brooklyn,Front St & Gold St,40.70224,-73.982578,0,Brooklyn0
1316,853,Brooklyn,Frost St & Debevoise Ave,40.71882,-73.93948,1,Brooklyn1
1317,854,Brooklyn,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,1,Brooklyn1
1318,855,Brooklyn,Van Brunt St & Wolcott St,40.677343,-74.01275,0,Brooklyn0
1319,859,Brooklyn,Franklin St & Dupont St,40.73564,-73.95866,1,Brooklyn1
1320,862,Brooklyn,48 St & 5 Ave,40.646351,-74.009271,0,Brooklyn0
1321,866,Brooklyn,Cadman Plaza E & Johnson St,40.695,-73.989,0,Brooklyn0
1322,867,Brooklyn,Hoyt St & Warren St,40.684355,-73.989016,0,Brooklyn0
1323,868,Brooklyn,Columbia St & Kane St,40.689,-74.001,0,Brooklyn0
1324,872,Brooklyn,Van Buren St & Broadway,40.692,-73.92617,1,Brooklyn1
1325,875,Brooklyn,Union Ave & N 12 St,40.71924,-73.95242,1,Brooklyn1
1326,879,Brooklyn,N 11 St & Kent Ave,40.722482,-73.959219,1,Brooklyn1
1327,885,Brooklyn,St Johns Pl & Washington Ave,40.674,-73.962,0,Brooklyn0
1328,886,Brooklyn,Knickerbocker Ave & Hancock St,40.69385,-73.90974,1,Brooklyn1
1329,887,Brooklyn,Frost St & Meeker St,40.71764,-73.94882,1,Brooklyn1
1330,888,Brooklyn,Ocean Pkwy & Church Ave,40.645282,-73.974169,0,Brooklyn0
1331,889,Brooklyn,Old Fulton St,40.702772,-73.993836,0,Brooklyn0
1332,893,Brooklyn,46 St & 6 Ave,40.645921,-74.005708,0,Brooklyn0
1333,903,Brooklyn,4 Ave & Shore Road Dr,40.637033,-74.022141,0,Brooklyn0
1334,911,Brooklyn,Clinton St & 4 Place,40.6783563,-74.000145,0,Brooklyn0
1335,912,Brooklyn,Monroe St & Tompkins Ave,40.686203,-73.944694,1,Brooklyn1
1336,913,Brooklyn,Somers St & Broadway,40.67945,-73.90474,1,Brooklyn1
1337,914,Brooklyn,N 15 St & Wythe Ave,40.724055,-73.955736,1,Brooklyn1
1338,918,Brooklyn,Greene Ave & Grandview Ave,40.709697,-73.907856,1,Brooklyn1
1339,920,Brooklyn,5 Ave & 66 St,40.635679,-74.020005,0,Brooklyn0
1340,922,Brooklyn,Henry St & Degraw St,40.6847514,-73.999172,0,Brooklyn0
1341,924,Brooklyn,Johnson St & Gold St,40.694749,-73.983624,0,Brooklyn0
1342,925,Brooklyn,Garfield Pl & 8 Ave,40.671198,-73.974841,0,Brooklyn0
1343,931,Brooklyn,41 St & 4 Ave,40.651354,-74.007168,0,Brooklyn0
1344,933,Brooklyn,17 St & 5 Ave,40.663493,-73.991007,0,Brooklyn0
1345,935,Brooklyn,Prospect Park SW & Greenwood Ave,40.652563,-73.972573,0,Brooklyn0
1346,938,Brooklyn,Union Ave & Wallabout St,40.70029511,-73.950322,1,Brooklyn1
1347,939,Brooklyn,59 St & 5 Ave,40.640125,-74.015726,0,Brooklyn0
1348,941,Brooklyn,Suydam St & Knickerbocker Ave,40.702013,-73.923769,1,Brooklyn1
1349,942,Brooklyn,24 St & 5 Ave,40.659555,-73.995068,0,Brooklyn0
1350,945,Brooklyn,Lawrence St & Willoughby St,40.692362,-73.986,0,Brooklyn0
1351,948,Brooklyn,59 St & 4 Ave,40.641269,-74.017651,0,Brooklyn0
1352,949,Brooklyn,34 St & 4 Ave,40.655278,-74.003101,0,Brooklyn0
1353,950,Brooklyn,S 4 St & Rodney St,40.70934,-73.95608,1,Brooklyn1
1354,953,Brooklyn,Bond St & Bergen St,40.684967,-73.986207,0,Brooklyn0
1355,959,Brooklyn,Wyckoff St & Nevins St,40.683426,-73.984275,0,Brooklyn0
1356,960,Brooklyn,Henry St & Middagh St,40.7003,-73.991581,0,Brooklyn0
1357,961,Brooklyn,S 3 St & Bedford Ave,40.713,-73.962,1,Brooklyn1
1358,967,Brooklyn,Park Cir & East Dr,40.651566,-73.972212,0,Brooklyn0
1359,982,Brooklyn,Beaver St & Fayette St,40.70099,-73.93921,1,Brooklyn1
1360,983,Brooklyn,2 Ave & 36 St,40.657089,-74.008702,0,Brooklyn0
1361,987,Brooklyn,Yankee Ferry Terminal,40.687066,-74.016755,0,Brooklyn0
1362,990,Brooklyn,Myrtle Ave & St Edwards St,40.69327018,-73.977,0,Brooklyn0
1363,991,Brooklyn,Sterling Pl & Bedford Ave,40.674,-73.953,1,Brooklyn1
1364,993,Brooklyn,Jay St & York St,40.701403,-73.986726,0,Brooklyn0
1365,999,Brooklyn,Bergen St & Flatbush Ave,40.680945,-73.975673,0,Brooklyn0
1366,1000,Brooklyn,Adelphi St & Myrtle Ave,40.693083,-73.971789,0,Brooklyn0
1367,1003,Brooklyn,Sands St Gate,40.699569,-73.979827,0,Brooklyn0
1368,1007,Brooklyn,Carroll St & Washington Ave,40.6686744,-73.961814,0,Brooklyn0
1369,1013,Brooklyn,3 Ave & Schermerhorn St,40.68683208,-73.979677,0,Brooklyn0
1370,1016,Brooklyn,Stanhope St & Fairview Ave,40.70998,-73.91116,1,Brooklyn1
1371,1017,Brooklyn,Grand Ave & Bergen St,40.678045,-73.962408,0,Brooklyn0
1372,1018,Brooklyn,Kent St & McGuinness Blvd,40.73124,-73.95161,1,Brooklyn1
1373,1025,Brooklyn,S 4 St & Wythe Ave,40.713,-73.965,1,Brooklyn1
1374,1026,Brooklyn,Hope St & Union Ave,40.711674,-73.951413,1,Brooklyn1
1375,1027,Brooklyn,DeKalb Ave & Hudson Ave,40.689888,-73.981013,0,Brooklyn0
1376,1032,Brooklyn,3 Ave & Wakeman Pl,40.638246,-74.024714,0,Brooklyn0
1377,1035,Brooklyn,Halsey St & Evergreen Ave,40.68858,-73.91227,1,Brooklyn1
1378,1038,Brooklyn,Clinton St & Union St,40.6831164,-73.997852,0,Brooklyn0
1379,1043,Brooklyn,Montague St & Clinton St,40.695,-73.992,0,Brooklyn0
1380,1046,Brooklyn,Verona Pl & Fulton St,40.680356,-73.947679,1,Brooklyn1
1381,1050,Brooklyn,Nassau Ave & Newell St,40.725,-73.947,1,Brooklyn1
1382,1054,Brooklyn,Grand Army Plaza & Plaza St West,40.672968,-73.970879,0,Brooklyn0
1383,1060,Brooklyn,St Marks Pl & 4 Ave,40.681778,-73.979889,0,Brooklyn0
1384,1061,Brooklyn,Central Ave & Starr Street,40.700003,-73.92834,1,Brooklyn1
1385,1062,Brooklyn,3 Ave & 14 St,40.668546,-73.993332,0,Brooklyn0
1386,1064,Brooklyn,Smith St & 3 St,40.6787242,-73.99599,0,Brooklyn0
1387,1066,Brooklyn,Lexington Ave & Classon Ave,40.686768,-73.959281,1,Brooklyn1
1388,1069,Brooklyn,Clinton Ave & Myrtle Ave,40.693261,-73.968896,0,Brooklyn0
1389,1072,Brooklyn,Schermerhorn St & Court St,40.692,-73.991833,0,Brooklyn0
1390,1073,Brooklyn,Knickerbocker Ave & Cooper St,40.69081,-73.90448,1,Brooklyn1
1391,1074,Brooklyn,Broadway & Hancock St,40.68663,-73.9168,1,Brooklyn1
1392,1079,Brooklyn,Fulton St & Rockwell Pl,40.68841,-73.979382,0,Brooklyn0
1393,1083,Brooklyn,Moffat St & Bushwick,40.68458,-73.90925,1,Brooklyn1
1394,1086,Brooklyn,Hart St & Wyckoff Ave,40.704876,-73.919911,1,Brooklyn1
1395,1092,Brooklyn,Prospect Park West & 8 St,40.665147,-73.976376,0,Brooklyn0
1396,1094,Brooklyn,Cedar St & Evergreen Ave,40.69671,-73.92807,1,Brooklyn1
1397,1096,Brooklyn,Waterbury St & Stagg St,40.71019,-73.93734,1,Brooklyn1
1398,1097,Brooklyn,2 Av & 37 St,40.656326,-74.009627,0,Brooklyn0
1399,1101,Brooklyn,Bushwick Ave & Powers St,40.712477,-73.941,1,Brooklyn1
1400,1102,Brooklyn,Clinton St & Centre St,40.67434,-74.001946,0,Brooklyn0
1401,1103,Brooklyn,30 St & 4 Ave,40.657743,-74.001141,0,Brooklyn0
1402,1104,Brooklyn,Greenpoint Ave & Manhattan Ave [temporarily removed],40.73026,-73.95394,1,Brooklyn1
1403,1107,Brooklyn,Knickerbocker Ave & Thames St,40.70539,-73.92976,1,Brooklyn1
1404,1113,Brooklyn,Huron St & Franklin St,40.73266,-73.95826,1,Brooklyn1
1405,1119,Brooklyn,47 St & 3 Ave,40.649143,-74.012384,0,Brooklyn0
1406,1120,Brooklyn,Degraw St & Smith St,40.6829151,-73.993182,0,Brooklyn0
1407,1123,Brooklyn,Green St & McGuinness Blvd,40.73396,-73.95204,1,Brooklyn1
1408,1124,Brooklyn,Wyckoff St & 3 Ave,40.6827549,-73.98258555,0,Brooklyn0
1409,1129,Brooklyn,Monroe St & Bedford Ave,40.686,-73.953,1,Brooklyn1
1410,1130,Brooklyn,Evergreen Ave & Noll St,40.70106,-73.932,1,Brooklyn1
1411,1135,Brooklyn,Cambridge Pl & Gates Ave,40.68488,-73.96304,0,Brooklyn0
1412,1138,Brooklyn,Franklin Ave & St Marks Ave,40.677,-73.956,1,Brooklyn1
1413,1144,Brooklyn,Central Ave & Covert St,40.68929,-73.90951,1,Brooklyn1
1414,1145,Brooklyn,Washington Ave & Park Ave,40.69610226,-73.96751,1,Brooklyn1
1415,1154,Brooklyn,N 6 St & Bedford Ave,40.717452,-73.958509,1,Brooklyn1
1416,1158,Brooklyn,Eastern Pkwy & Franklin Ave,40.671,-73.95768,0,Brooklyn0
1417,1161,Brooklyn,Carroll St & Bond St,40.678612,-73.990372,0,Brooklyn0
1418,1163,Brooklyn,53 St & 2 Ave,40.64744,-74.018846,0,Brooklyn0
1419,1164,Brooklyn,McKibbin St & Manhattan Ave,40.70510918,-73.944072,1,Brooklyn1
1420,1166,Brooklyn,44 St & 2 Ave,40.652502,-74.013587,0,Brooklyn0
1421,1178,Brooklyn,7 Ave & 22 St,40.658029,-73.989605,0,Brooklyn0
1422,1187,Brooklyn,5 Ave & 3 St,40.672816,-73.983523,0,Brooklyn0
1423,1198,Brooklyn,Broadway & Whipple St,40.701666,-73.94373,1,Brooklyn1
1424,1200,Brooklyn,4 Ave & 26 St,40.660079,-73.998633,0,Brooklyn0
1425,1204,Brooklyn,36 St & 4 Ave,40.654144,-74.00422,0,Brooklyn0
1426,1205,Brooklyn,Boerum St & Broadway,40.705381,-73.949765,1,Brooklyn1
1427,1215,Brooklyn,Rockaway Ave & Bainbridge St,40.6832,-73.911666,1,Brooklyn1
1428,1221,Brooklyn,Concord St & Bridge St,40.698,-73.984764,0,Brooklyn0
1429,1222,Brooklyn,Division Ave & Hooper St,40.706842,-73.954435,1,Brooklyn1
1430,1230,Brooklyn,Lewis Ave & Kosciuszko St,40.692371,-73.937054,1,Brooklyn1
1431,1243,Brooklyn,McDonald Ave & Vanderbilt St,40.651654,-73.981231,0,Brooklyn0
1432,1244,Brooklyn,7 Ave & 20 St,40.659053,-73.98854,0,Brooklyn0
1433,1246,Brooklyn,Classon Ave & St Marks Ave,40.67652,-73.959608,0,Brooklyn0
1434,1248,Brooklyn,Graham Ave & Herbert St,40.71929301,-73.945003,1,Brooklyn1
1435,1252,Brooklyn,Pioneer St & Richards St,40.677775,-74.009461,0,Brooklyn0
1436,1255,Brooklyn,Greene Ave & Nostrand Ave,40.688334,-73.950916,1,Brooklyn1
1437,1259,Brooklyn,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,1,Brooklyn1
1438,1263,Brooklyn,29 St & 5 Ave,40.656986,-73.998194,0,Brooklyn0
1439,1264,Brooklyn,Columbia St & W 9 St,40.6769993,-74.006471,0,Brooklyn0
1440,1265,Brooklyn,Union Ave & Jackson St,40.7160751,-73.952029,1,Brooklyn1
1441,1267,Brooklyn,State St & Smith St,40.68926942,-73.989,0,Brooklyn0
1442,1269,Brooklyn,Clermont Ave & Lafayette Ave,40.687645,-73.969689,0,Brooklyn0
1443,1270,Brooklyn,Marcy Ave & Lafayette Ave,40.690082,-73.947915,1,Brooklyn1
1444,1271,Brooklyn,President St & Henry St,40.6828003,-73.999904,0,Brooklyn0
1445,1272,Brooklyn,Baltic St & 5 Ave,40.68,-73.978549,0,Brooklyn0
1446,1275,Brooklyn,Central Ave & Melrose St,40.70112,-73.93039,1,Brooklyn1
1447,1294,Brooklyn,46 St & 7 Ave,40.644743,-74.003754,0,Brooklyn0
1448,1298,Brooklyn,Irving Ave & Jefferson St,40.70538,-73.92535,1,Brooklyn1
1449,1302,Brooklyn,6 Ave & 9 St,40.668127,-73.983776,0,Brooklyn0
1450,1304,Brooklyn,Jefferson Ave & Evergreen Ave,40.68989,-73.91458,1,Brooklyn1
1451,1305,Brooklyn,Fulton St & Waverly Ave,40.683239,-73.965995,0,Brooklyn0
1452,1309,Brooklyn,Dean St & Franklin Ave,40.677592,-73.955637,1,Brooklyn1
1453,1310,Brooklyn,Greene Ave & Throop Ave,40.6894932,-73.942061,1,Brooklyn1
1454,1312,Brooklyn,Hancock St & Bedford Ave,40.682166,-73.95399,1,Brooklyn1
1455,1314,Brooklyn,George St & Wilson Ave,40.702997,-73.92997,1,Brooklyn1
1456,1317,Brooklyn,Manhattan Av & Leonard St,40.72084,-73.94844,1,Brooklyn1
1457,1331,Brooklyn,Putnam Ave & Throop Ave,40.6851532,-73.94111,1,Brooklyn1
1458,1332,Brooklyn,44 St & 3 Ave,40.651173,-74.011405,0,Brooklyn0
1459,1333,Brooklyn,Bushwick Ave & Stagg St,40.709897,-73.94008,1,Brooklyn1
1460,1334,Brooklyn,7 St & 3 Ave,40.672603,-73.98983,0,Brooklyn0
1461,1339,Brooklyn,Prospect Park SW & 16 St,40.657265,-73.974165,0,Brooklyn0
1462,1340,Brooklyn,Carroll St & 5 Ave,40.6751622,-73.981483,0,Brooklyn0
1463,1341,Brooklyn,Henry St & Poplar St,40.700469,-73.991454,0,Brooklyn0
1464,1352,Brooklyn,Clinton Ave & Flushing Ave,40.698,-73.969868,1,Brooklyn1
1465,1358,Brooklyn,Willoughby St & Ashland Pl,40.69178,-73.97877,0,Brooklyn0
1466,1362,Brooklyn,Lincoln Pl & Classon Ave,40.6721683,-73.9609,0,Brooklyn0
1467,1364,Brooklyn,Bedford Ave & Bergen St,40.676368,-73.952918,1,Brooklyn1
1468,1369,Brooklyn,Caton Ave & E 10 St,40.648481,-73.97058,0,Brooklyn0
1469,1371,Brooklyn,Pacific St & Classon Ave,40.6791944,-73.95879,0,Brooklyn0
1470,1374,Brooklyn,Atlantic Ave & Furman St,40.691652,-73.999978,0,Brooklyn0
1471,1375,Brooklyn,Flushing Ave & Vanderbilt Ave,40.69795,-73.970775,0,Brooklyn0
1472,1378,Brooklyn,Van Brunt St & Van Dyke St,40.675833,-74.014726,0,Brooklyn0
1473,1379,Brooklyn,Parade Pl & Crooke Ave,40.651847,-73.965248,0,Brooklyn0
1474,1380,Brooklyn,DeKalb Ave & Franklin Ave,40.690648,-73.957461,1,Brooklyn1
1475,1381,Brooklyn,12 St & 4 Ave,40.668603,-73.989,0,Brooklyn0
1476,1383,Brooklyn,White St & Johnson Ave,40.707174,-73.93581,1,Brooklyn1
1477,1392,Brooklyn,Prospect Park SW & 10 Ave,40.659945,-73.977504,0,Brooklyn0
1478,1402,Brooklyn,Windsor Pl & 8 Ave,40.660906,-73.983074,0,Brooklyn0
1479,1403,Brooklyn,Congress St & Clinton St,40.688153,-73.995209,0,Brooklyn0
1480,1404,Brooklyn,DeKalb Ave & Skillman St,40.6906495,-73.95643107,1,Brooklyn1
1481,1406,Brooklyn,Bedford Ave & S 9 St,40.708531,-73.964089,1,Brooklyn1
1482,1407,Brooklyn,Driggs Ave & Lorimer St,40.72179134,-73.950415,1,Brooklyn1
1483,1408,Brooklyn,Washington Ave & Greene Ave,40.686501,-73.965633,0,Brooklyn0
1484,1410,Brooklyn,Lorimer St & Calyer St,40.72795,-73.95414,1,Brooklyn1
1485,1412,Brooklyn,Caton Ave & Argyle Rd,40.649681,-73.967829,0,Brooklyn0
1486,1413,Brooklyn,Berkeley Pl & 6 Ave,40.6765304,-73.978468,0,Brooklyn0
1487,1415,Brooklyn,Knickerbocker Ave & George St,40.704425,-73.92836,1,Brooklyn1
1488,1417,Brooklyn,4 Ave & 3 St,40.673746,-73.985649,0,Brooklyn0
1489,1418,Brooklyn,Cadman Plaza E & Tillary St,40.695977,-73.990148,0,Brooklyn0
1490,1419,Brooklyn,Henry St & Bay St,40.672506,-74.004946,0,Brooklyn0
1491,1422,Brooklyn,Columbia Heights & Cranberry St,40.700379,-73.99548,0,Brooklyn0
1492,1424,Brooklyn,Stagg St & Morgan Ave,40.710681,-73.93372,1,Brooklyn1
1493,1430,Brooklyn,3 St & 3 Ave,40.675071,-73.987752,0,Brooklyn0
1494,1432,Brooklyn,Park Pl & Vanderbilt Ave,40.677,-73.968,0,Brooklyn0
1495,1434,Brooklyn,Grove St & Broadway,40.69047,-73.923511,1,Brooklyn1
1496,1435,Brooklyn,Commerce St & Van Brunt St,40.681212,-74.008609,0,Brooklyn0
1497,1438,Brooklyn,Degraw St & Hoyt St,40.68199,-73.99079,0,Brooklyn0
1498,1439,Brooklyn,Dahill Rd & 12 Ave,40.646037,-73.980963,0,Brooklyn0
1499,1443,Brooklyn,Central Ave & Decatur St,40.6882,-73.90798,1,Brooklyn1
1500,1446,Brooklyn,India St Pier,40.731735,-73.961239,1,Brooklyn1
1501,1447,Brooklyn,Cadman Plaza West & Montague St,40.69383,-73.990539,0,Brooklyn0
1502,1450,Brooklyn,Dwight St & Van Dyke St,40.673636,-74.011955,0,Brooklyn0
1503,1451,Brooklyn,Throop Ave & Myrtle Ave,40.69622937,-73.94371,1,Brooklyn1
1504,1457,Brooklyn,Irving Ave & Halsey St,40.69467,-73.90663,1,Brooklyn1
1505,1459,Brooklyn,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.968854,0,Brooklyn0
1506,1460,Brooklyn,Kent Ave & N 7 St,40.720368,-73.96165,1,Brooklyn1
1507,1464,Brooklyn,Lorimer St & Broadway,40.704118,-73.948185,1,Brooklyn1
1508,1465,Brooklyn,Bushwick Ave & McKibbin St,40.705517,-73.93936,1,Brooklyn1
1509,1473,Brooklyn,Menahan St & Wyckoff Ave,40.70113,-73.91422,1,Brooklyn1
1510,1476,Brooklyn,Broadway & Roebling St,40.71,-73.960631,1,Brooklyn1
1511,1483,Brooklyn,Scholes St & Manhattan Ave,40.708704,-73.944862,1,Brooklyn1
1512,1488,Brooklyn,Carlton Ave & Flushing Ave,40.698,-73.973736,0,Brooklyn0
1513,1494,Brooklyn,45 St & 4 Ave,40.649145,-74.009486,0,Brooklyn0
1514,1495,Brooklyn,Montrose Ave & Bushwick Ave,40.707678,-73.940161,1,Brooklyn1
1515,1498,Brooklyn,Van Sinderen Ave & Truxton St,40.6786,-73.90369,1,Brooklyn1
1516,1500,Brooklyn,Warren St & Court St,40.686371,-73.993833,0,Brooklyn0
1517,1504,Brooklyn,Fulton St & Irving Pl,40.68186,-73.959432,1,Brooklyn1
1518,1507,Brooklyn,Devoe St & Morgan Ave,40.713811,-73.93515,1,Brooklyn1
1519,1508,Brooklyn,Lafayette Ave & St James Pl,40.68851534,-73.964762,0,Brooklyn0
1520,1509,Brooklyn,12 Ave & 36 St,40.643546,-73.986418,0,Brooklyn0
1521,1512,Brooklyn,Engert Ave & McGuinness Blvd,40.72158,-73.94546,1,Brooklyn1
1522,1513,Brooklyn,DeKalb Ave & S Portland Ave,40.68981035,-73.974931,0,Brooklyn0
1523,1514,Brooklyn,19 St & 8 Ave,40.658489,-73.985543,0,Brooklyn0
1524,1515,Brooklyn,2 Ave & 9 St,40.6724811,-73.99331394,0,Brooklyn0
1525,1517,Brooklyn,Leonard St & Nassau Ave,40.725,-73.949843,1,Brooklyn1
1526,1521,Brooklyn,Myrtle Ave & Marcy Ave,40.69539817,-73.949549,1,Brooklyn1
,,subway,Astor Pl,40.730054,-73.99107,1,subway
,,subway,Canal St,40.718803,-74.000193,1,subway
,,subway,50th St,40.761728,-73.983849,1,subway
,,subway,Bergen St,40.68086214,-73.97499915,1,subway
,,subway,Pennsylvania Ave,40.66471445,-73.89488591,3,subway
,,subway,238th St,40.884667,-73.90087,1,subway
,,subway,Cathedral Pkwy (110th St),40.80058156,-73.95806671,3,subway
,,subway,Kingston - Throop Aves,40.679919,-73.940859,3,subway
,,subway,65th St,40.74971953,-73.89878838,3,subway
,,subway,36th St,40.75196004,-73.92901818,1,subway
,,subway,Delancey St - Essex St,40.71830606,-73.9874094,3,subway
,,subway,Van Siclen Ave,40.67802821,-73.89165773,3,subway
,,subway,Norwood Ave,40.68152,-73.879626,3,subway
,,subway,104th-102nd Sts,40.695166,-73.844435,3,subway
,,subway,DeKalb Ave,40.69064812,-73.98177094,1,subway
,,subway,Beach 105th St,40.58326844,-73.82758075,3,subway
,,subway,Beach 90th St,40.58809156,-73.8136514,3,subway
,,subway,Freeman St,40.82998745,-73.89175225,3,subway
,,subway,Intervale Ave,40.82214213,-73.89661738,3,subway
,,subway,182nd-183rd Sts,40.856093,-73.900741,1,subway
,,subway,174th-175th Sts,40.8459,-73.910136,3,subway
,,subway,167th St,40.833769,-73.918432,3,subway
,,subway,Mets - Willets Point,40.754622,-73.845625,3,subway
,,subway,Junction Blvd,40.749145,-73.869527,1,subway
,,subway,Flushing - Main St,40.7596,-73.83003,3,subway
,,subway,Buhre Ave,40.84681,-73.832569,3,subway
,,subway,3rd Ave - 138th St,40.810476,-73.926138,3,subway
,,subway,Castle Hill Ave,40.834255,-73.851222,3,subway
,,subway,Brooklyn Bridge - City Hall,40.713065,-74.004131,3,subway
,,subway,Zerega Ave,40.836488,-73.847036,3,subway
,,subway,Grand Central - 42nd St,40.75180743,-73.9767133,3,subway
,,subway,33rd St,40.746081,-73.982076,3,subway
,,subway,96th St,40.785672,-73.95107,3,subway
,,subway,77th St,40.77362,-73.959874,3,subway
,,subway,Chauncey St,40.6828513,-73.91038357,3,subway
,,subway,Union St,40.67731567,-73.98311,3,subway
,,subway,Elmhurst Ave,40.74237008,-73.88203475,3,subway
,,subway,Ralph Ave,40.678822,-73.920786,1,subway
,,subway,Pelham Pkwy,40.85719241,-73.86748068,3,subway
,,subway,Gun Hill Rd,40.87783939,-73.86613411,3,subway
,,subway,Nereid Ave (238 St),40.89828652,-73.85431531,3,subway
,,subway,Franklin Ave,40.67076515,-73.95809974,3,subway
,,subway,Simpson St,40.82397684,-73.8930664,3,subway
,,subway,Bronx Park East,40.84876867,-73.86835609,3,subway
,,subway,Winthrop St,40.65665931,-73.95007935,3,subway
,,subway,Van Siclen Ave,40.66551796,-73.88940492,3,subway
,,subway,149th St - Grand Concourse,40.81830344,-73.92738475,3,subway
,,subway,161st St - Yankee Stadium,40.82823033,-73.925692,3,subway
,,subway,Lexington Ave - 59th St,40.762526,-73.967967,3,subway
,,subway,E 149th St,40.812118,-73.904098,3,subway
,,subway,Morrison Av - Soundview,40.829521,-73.874516,3,subway
,,subway,Whitlock Ave,40.826525,-73.886283,3,subway
,,subway,St Lawrence Ave,40.831509,-73.867618,1,subway
,,subway,Woodside - 61st St,40.74563,-73.902984,3,subway
,,subway,Far Rockaway - Mott Ave,40.603995,-73.755405,3,subway
,,subway,72nd St,40.7755194,-73.97633658,3,subway
,,subway,96th St,40.7916188,-73.96460246,3,subway
,,subway,168th St,40.840719,-73.939561,3,subway
,,subway,Kingsbridge Rd,40.866978,-73.893509,3,subway
,,subway,42nd St - Bryant Pk,40.754184,-73.984591,3,subway
,,subway,Prospect Park,40.66163346,-73.9620313,3,subway
,,subway,55th St,40.63147876,-73.99534883,,subway
,,subway,Jamaica - Van Wyck,40.70289855,-73.81701287,,subway
,,subway,Kew Gardens - Union Tpke,40.71403482,-73.83037027,,subway
,,subway,Sutphin Blvd - Archer Av,40.70038242,-73.80800472,,subway
,,subway,Court Sq - 23rd St,40.74776812,-73.9460547,,subway
,,subway,67th Ave,40.72650548,-73.85286048,,subway
,,subway,Grand Ave - Newtown,40.73681342,-73.87722086,,subway
,,subway,Ditmas Ave,40.63611867,-73.978172,,subway
,,subway,Classon Ave,40.688889,-73.95999,,subway
,,subway,Broadway,40.70612658,-73.95031226,,subway
,,subway,Lorimer St,40.714072,-73.950248,,subway
,,subway,Sutter Ave,40.669145,-73.901916,,subway
,,subway,Wilson Ave,40.68886654,-73.9039586,,subway
,,subway,Halsey St,40.68641527,-73.91663888,,subway
,,subway,Lorimer St,40.703844,-73.947355,,subway
,,subway,8th Ave,40.634971,-74.011516,,subway
,,subway,36th Ave,40.756442,-73.929862,,subway
,,subway,Broadway,40.761432,-73.925823,,subway
,,subway,Times Sq - 42nd St,40.754612,-73.986768,,subway
,,subway,Grand Central - 42nd St,40.75276867,-73.979189,,subway
,,subway,Park Pl,40.67477167,-73.957624,,subway
,,subway,111th St,40.684331,-73.832163,,subway
,,subway,W 4th St - Washington Sq (Lower),40.73225449,-74.00030815,,subway
,,subway,51st St,40.757107,-73.97192,,subway
,,subway,86th St,40.788644,-73.976218,,subway
,,subway,233rd St,40.89314324,-73.8573624,,subway
,,subway,66th St - Lincoln Ctr,40.77344,-73.982209,,subway
,,subway,Hunts Point Ave,40.820948,-73.890549,,subway
,,subway,Canal St,40.722854,-74.006277,,subway
