,Borough,startStationName,startStationLatitude,startStationLongitude
1245,Brooklyn,64 St & 3 Ave,40.639978,-74.02324
1246,Manhattan,Perry St & Bleecker St,40.735354,-74.00483100000001
1247,Manhattan,Stanton St & Mangin St,40.717821,-73.97628900000001
1248,Brooklyn,Hope St & Union Ave,40.711674,-73.951413
1249,Queens,Steinway St & 23 Ave,40.771394,-73.907744
1250,Brooklyn,44 St & 2 Ave,40.652502,-74.013587
1251,Manhattan,West Thames St,40.708346999999996,-74.017134
1252,Brooklyn,Graham Ave & Conselyea St,40.715143,-73.944507
1253,Queens,31 Ave & Crescent St,40.765834600000005,-73.9265474
1254,Brooklyn,7 St & 5 Ave,40.670492200000005,-73.98541675
1255,Brooklyn,Suydam St & St. Nicholas Ave,40.70636,-73.91945
1256,Manhattan,W 20 St & 10 Ave,40.745686,-74.00514100000001
1257,Bronx,Longwood Ave & Southern Blvd,40.816342999999996,-73.896447
1258,Brooklyn,Crown St & Bedford Ave,40.666563000000004,-73.95674100000001
1259,Manhattan,E 106 St & 1 Ave,40.789253,-73.939562
1260,Manhattan,2 Ave & E 96 St,40.783963,-73.94716700000001
1261,Manhattan,Nagle Ave & Thayer St,40.861382,-73.925591
1262,Brooklyn,Clinton St & 4 Place,40.678356,-74.00014499999999
1263,Manhattan,Catherine St & Monroe St,40.71117444,-73.99682619
1264,Manhattan,Great Jones St,40.72743423,-73.99379025
1265,Manhattan,Stanton St & Norfolk St,40.720746999999996,-73.986274
1266,Manhattan,Mt Morris Park W & W 120 St,40.804038,-73.945925
1267,Brooklyn,Melrose St & Broadway,40.697480999999996,-73.935877
1268,Brooklyn,Grand St & Havemeyer St,40.71286844,-73.95698119
1269,Brooklyn,Putnam Ave & Wyckoff Ave,40.69811,-73.90904
1270,Manhattan,5 Ave & E 73 St,40.773,-73.968
1271,Bronx,Waterloo Pl & Crotona Park East,40.839194,-73.888587
1272,Manhattan,Columbia St & Rivington St,40.717399,-73.980165
1273,Bronx,Macombs Rd & W 175 St,40.848177,-73.91608199999999
1274,Manhattan,Vesey Pl & River Terrace,40.715338,-74.016584
1275,Manhattan,Broadway & W 168 St,40.840896,-73.93972
1276,Bronx,E 170 St & Webster Ave,40.836179,-73.907301
1277,Brooklyn,Lexington Ave & Classon Ave,40.686768,-73.959282
1278,Brooklyn,6 Ave & 12 St,40.666318,-73.985461
1279,Manhattan,E 67 St & Park Ave,40.7678,-73.96592
1280,Brooklyn,Cadman Plaza E & Tillary St,40.695976,-73.990148
1281,Brooklyn,Caton Ave & E 10 St,40.648481,-73.97058
1282,Manhattan,E 11 St & 1 Ave,40.72953837,-73.98426726
1283,Manhattan,Amsterdam Ave & W 119 St,40.8086249,-73.9596214
1284,Brooklyn,Roebling St & N 4 St,40.714690000000004,-73.95739
1285,Brooklyn,Columbia St & W 9 St,40.6769993,-74.00647134
1286,Queens,40 Ave & 9 St,40.758,-73.944
1287,Manhattan,1 Ave & E 68 St,40.764,-73.959
1288,Manhattan,Central Park West & W 100 St,40.794000000000004,-73.962
1289,Brooklyn,Irving Ave & Jefferson St,40.704,-73.926
1290,Brooklyn,Stagg St & Union Ave,40.71,-73.95
1291,Brooklyn,Bergen St & Vanderbilt Ave,40.68,-73.968
1292,Manhattan,W 34 St & 11 Ave,40.755941,-74.002116
1293,Manhattan,Bank St & Washington St,40.736197,-74.00859200000001
1294,Queens,Broadway & 12 St,40.7668,-73.934777
1295,Brooklyn,Marcy Ave & Lafayette Ave,40.690082000000004,-73.94791500000001
1296,Manhattan,Broadway & W 53 St,40.76344,-73.982681
1297,Brooklyn,10 St & 7 Ave,40.666207799999995,-73.98199886
1298,Manhattan,Sunken Meadow Comfort Station,40.79558,-73.91906
1299,Manhattan,Columbus Ave & W 95 St,40.791956,-73.968087
1300,Manhattan,10 Ave & W 14 St,40.741981,-74.008315
1301,Manhattan,Grand Army Plaza & Central Park S,40.764396999999995,-73.973714
1302,Manhattan,Riverside Blvd & W 67 St,40.777507,-73.988886
1303,Brooklyn,17 St & 5 Ave,40.663493,-73.991007
1304,Brooklyn,Carroll St & Columbia St,40.683046000000004,-74.003486
1305,Brooklyn,Frost St & Meeker Ave,40.717662,-73.9488
1306,Manhattan,E 4 St & 2 Ave,40.726280700000004,-73.98978041
1307,Manhattan,E 2 St & 2 Ave,40.72502876,-73.99069656
1308,Brooklyn,Washington Ave & Greene Ave,40.68650065,-73.96563307
1309,Brooklyn,Monroe St & Tompkins Ave,40.686203000000006,-73.944694
1310,Brooklyn,Clinton St & 4 Place,40.6783563,-74.00014502
1311,Brooklyn,Bedford Ave & Nassau Ave,40.722,-73.953
1312,Manhattan,Liberty St & Nassau St,40.708588,-74.009354
1313,Manhattan,W 15 St & 7 Ave,40.739354999999996,-73.999317
1314,Manhattan,E 25 St & 2 Ave,40.739126,-73.979737
1315,Bronx,Morris Ave & E 184 St,40.860079999999996,-73.90079
1316,Brooklyn,West Drive & Prospect Park West,40.661063,-73.979453
1317,Manhattan,E 45 St & 3 Ave,40.752553999999996,-73.972826
1318,Bronx,E 170 St & Sheridan Ave,40.838315,-73.912604
1319,Queens,Crescent St & Broadway,40.763358000000004,-73.928647
1320,Brooklyn,Bayard St & Leonard St,40.719155,-73.948853
1321,Brooklyn,Front St & Washington St,40.70255,-73.989402
1322,Brooklyn,Stewart Ave & Johnson Ave,40.708690000000004,-73.92586999999999
1323,Brooklyn,N 6 St & Bedford Ave,40.71745169,-73.95850939
1324,Manhattan,3 Ave & E 112 St,40.795508,-73.94160600000001
1325,Manhattan,Barclay St & Church St,40.71291224,-74.01020234
1326,Manhattan,W 116 St & Amsterdam Ave,40.8067581,-73.9607082
1327,Brooklyn,Somers St & Broadway,40.67945,-73.90474
1328,Brooklyn,Harrison Pl & Porter Ave,40.707,-73.929
1329,Manhattan,E 30 St & Park Ave S,40.743,-73.983
1330,Manhattan,E 25 St & 1 Ave,40.736999999999995,-73.977
1331,Manhattan,8 Ave & W 31 St,40.751999999999995,-73.995
1332,Manhattan,E 2 St & 2 Ave,40.725029,-73.990697
1333,Brooklyn,Columbia St & Lorraine St,40.674704999999996,-74.00755699999999
1334,Manhattan,East End Ave & E 86 St,40.775186,-73.94445999999999
1335,Brooklyn,Underhill Ave & Lincoln Pl,40.674012,-73.967146
1336,Brooklyn,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
1337,Brooklyn,Irving Ave & DeKalb Ave,40.7027,-73.92095
1338,Brooklyn,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916
1339,Manhattan,Cathedral Pkwy & Broadway,40.804213,-73.96699104
1340,Manhattan,Harrison St & Hudson St,40.71870987,-74.0090009
1341,Bronx,E 144 St & Brook Ave,40.811675,-73.917037
1342,Bronx,E 138 St & Willow Ave,40.804168,-73.91154499999999
1343,Bronx,Westchester Ave & Jackson Ave,40.816124,-73.908116
1344,Bronx,West Farms Rd & Boone Ave,40.830025,-73.886312
1345,Manhattan,Broadway & W 29 St,40.7462,-73.988557
1346,Brooklyn,Park Pl & Franklin Ave,40.674181,-73.95649499999999
1347,Manhattan,Lexington Ave & E 36 St,40.747572999999996,-73.9788
1348,Manhattan,Laight St & Hudson St,40.721853,-74.007717
1349,Manhattan,1 Ave & E 44 St,40.75002,-73.969053
1350,Manhattan,Franklin St & W Broadway,40.719116,-74.00666700000001
1351,Brooklyn,Butler St & Court St,40.684989,-73.994403
1352,Brooklyn,Duffield St & Willoughby St,40.69221589,-73.9842844
1353,Manhattan,E 63 St & 3 Ave,40.763954,-73.9646
1354,Manhattan,Bank St & Hudson St,40.73652889,-74.00618026
1355,Manhattan,2 Ave & E 99 St,40.786258600000004,-73.94552579
1356,Manhattan,Pike St & E Broadway,40.71406667,-73.99293911
1357,Brooklyn,St Johns Pl & Washington Ave,40.6737236,-73.9631611
1358,Brooklyn,6 Ave & 12 St,40.666318100000005,-73.9854617
1359,Manhattan,W 52 St & 5 Ave,40.75992262,-73.97648516
1360,Manhattan,Spruce St & Nassau St,40.711463,-74.005524
1361,Brooklyn,Pierrepont St & Monroe Pl,40.695357,-73.99344
1362,Manhattan,E 40 St & 5 Ave,40.752062,-73.98163199999999
1363,Manhattan,5 Ave & E 103 St,40.792255,-73.952499
1364,Brooklyn,S 3 St & Bedford Ave,40.712604,-73.962644
1365,Manhattan,W 212 St & 10 Ave,40.867658,-73.91675699999999
1366,Manhattan,Riverside Dr & W 78 St,40.784144,-73.983624
1367,Brooklyn,State St & Smith St,40.689269,-73.98912800000001
1368,Manhattan,E 53 St & Lexington Ave,40.75828065,-73.97069431
1369,Brooklyn,Jefferson St & Cypress Ave,40.709070000000004,-73.92156999999999
1370,Brooklyn,Graham Ave & Grand St,40.711863,-73.944024
1371,Brooklyn,Congress St & Clinton St,40.6881529,-73.99520919
1372,Manhattan,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349
1373,Manhattan,8 Ave & W 52 St,40.764,-73.986
1374,Manhattan,Broadway & W 155 St,40.83299,-73.94592
1375,Queens,Center Blvd & 48 Ave,40.746,-73.959
1376,Brooklyn,53 St & 5 Ave,40.643371,-74.011884
1377,Manhattan,W 20 St & 8 Ave,40.743453,-74.00004
1378,Manhattan,E 25 St & 1 Ave,40.738177,-73.977387
1379,Manhattan,E 81 St & York Ave,40.772838,-73.949892
1380,Manhattan,West St & Chambers St,40.717548,-74.01321999999999
1381,Manhattan,Academy St & Nagle Ave,40.862562,-73.922661
1382,Brooklyn,Union Ave & Jackson St,40.716075,-73.95202900000001
1383,Queens,31 St & 23 Ave,40.774786999999996,-73.912555
1384,Brooklyn,Dean St & 4 Ave,40.683125,-73.978951
1385,Manhattan,5 Ave & W 131 St,40.810140000000004,-73.93973000000001
1386,Brooklyn,Hicks St & Montague St,40.69512845,-73.99595065
1387,Manhattan,FDR Drive & E 35 St,40.744219,-73.97121214
1388,Bronx,E 149 St & Park Ave,40.818154,-73.925294
1389,Manhattan,Amsterdam Ave & W 167 St,40.839443,-73.937044
1390,Bronx,St Ann's Ave & Westchester Ave,40.815887,-73.911918
1391,Brooklyn,Myrtle Ave & Lewis Ave,40.696819,-73.937569
1392,Manhattan,7 Ave & Central Park South,40.766740999999996,-73.979069
1393,Manhattan,MacDougal St & Prince St,40.727103,-74.002971
1394,Brooklyn,Bushwick Ave & Powers St,40.712477,-73.941
1395,Queens,Steinway St & 28 Ave,40.765625,-73.91367
1396,Manhattan,E 19 St & 3 Ave,40.73624527,-73.98473765
1397,Brooklyn,Fulton St & Clermont Ave,40.68415748,-73.96922273
1398,Manhattan,Harlem River Dr & W 155 St,40.830476000000004,-73.939929
1399,Manhattan,Amsterdam Ave & W 180 St,40.847396,-73.931205
1400,Manhattan,E 2 St & 2 Ave,40.725028,-73.990696
1401,Manhattan,Market St & Cherry St,40.710762,-73.994004
1402,Brooklyn,Bridge St & Water St,40.702969,-73.98469
1403,Manhattan,Central Park W & W 103 St,40.796037,-73.961589
1404,Queens,Vernon Blvd & 41 Rd,40.755243,-73.94856800000001
1405,Queens,28 Ave & 35 St,40.7671,-73.916986
1406,Manhattan,1 Ave & E 78 St,40.77140426,-73.9535166
1407,Manhattan,8 Ave & W 33 St,40.751551,-73.993934
1408,Brooklyn,Division Ave & Marcy Ave,40.70708701,-73.95796783
1409,Manhattan,1 Ave & E 110 St,40.7923272,-73.9383
1410,Queens,45 Rd & 11 St,40.74708586,-73.94977234
1411,Manhattan,Broadway & W 160 St,40.835775,-73.9434
1412,Bronx,Intervale Ave & Westchester Ave,40.821967,-73.896752
1413,Bronx,Prospect Ave & Jennings St,40.831762,-73.89685300000001
1414,Manhattan,Cathedral Pkwy & Broadway,40.804213,-73.96699100000001
1415,Brooklyn,5 Ave & 37 St,40.652657,-74.002356
1416,Manhattan,Columbus Ave & W 72 St,40.777057,-73.978984
1417,Manhattan,W 100 St & Broadway,40.797371999999996,-73.970411
1418,Brooklyn,McKibbin St & Bogart St,40.706237,-73.933871
1419,Manhattan,3 Ave & E 62 St,40.76312584,-73.96526895
1420,Manhattan,Water - Whitehall Plaza,40.70255065,-74.0127234
1421,Queens,Madison St & Seneca Ave,40.70183,-73.90625
1422,Bronx,E 165 St & Clay Ave,40.82809,-73.91288
1423,Manhattan,Cleveland Pl & Spring St,40.722,-73.998
1424,Manhattan,E 3 St & 1 Ave,40.724677,-73.98783399999999
1425,Manhattan,Lafayette St & Jersey St,40.72456,-73.995652
1426,Bronx,Davidson Ave & W Burnside Ave,40.853646000000005,-73.908731
1427,Manhattan,Vesey Pl & River Terrace,40.715337,-74.016583
1428,Queens,31 St & Newtown Ave,40.767549,-73.92093299999999
1429,Manhattan,3 Ave & E 71 St,40.768737,-73.961199
1430,Brooklyn,Frost St & Meeker Ave,40.717661,-73.9488
1431,Brooklyn,Lefferts Pl & Franklin Ave,40.680341999999996,-73.95576899999999
1432,Bronx,Westchester Ave & E 156 St,40.817802,-73.905203
1433,Bronx,Jerome Ave & E 164 St,40.831444,-73.926226
1434,Manhattan,Rivington St & Chrystie St,40.721101000000004,-73.991925
1435,Brooklyn,Caton Ave & Argyle Rd,40.649681,-73.96782900000001
1436,Brooklyn,Grand Army Plaza & Plaza St West,40.672967,-73.97087900000001
1437,Manhattan,Carmine St & 6 Ave,40.730385,-74.002149
1438,Brooklyn,St Johns Pl & Washington Ave,40.673724,-73.963161
1439,Manhattan,Amsterdam Ave & W 79 St,40.782939,-73.978651
1440,Manhattan,E 33 St & 5 Ave,40.747659000000006,-73.98490699999999
1441,Manhattan,W 11 St & 6 Ave,40.735324,-73.99800400000001
1442,Brooklyn,McDonald Ave & Vanderbilt St,40.651654,-73.98123100000001
1443,Queens,Vernon Blvd & 30 Rd,40.770845,-73.93417099999999
1444,Manhattan,E 116 St & 2 Ave,40.796879,-73.93726099999999
1445,Brooklyn,Greene Ave & Throop Ave,40.6894932,-73.942061
1446,Brooklyn,Bedford Ave & Montgomery St,40.665816,-73.95693399999999
1447,Brooklyn,Sterling Pl & Bedford Ave,40.672695000000004,-73.954131
1448,Manhattan,W 84 St & Broadway,40.7867947,-73.977112
1449,Brooklyn,Knickerbocker Ave & Thames St,40.70539,-73.92976
1450,Brooklyn,Halsey St & Tompkins Ave,40.682368700000005,-73.944118
1451,Manhattan,W 155 St & Frederick Douglass Blvd,40.829229999999995,-73.936996
1452,Bronx,E 169 St & Webster Ave,40.834015,-73.908863
1453,Manhattan,Rivington St & Chrystie St,40.7211,-73.991925
1454,Brooklyn,44 St & 6 Ave,40.647104999999996,-74.004483
1455,Queens,44 Dr & Jackson Ave,40.747182,-73.943263
1456,Queens,34 Ave & 31 St,40.759603999999996,-73.927144
1457,Manhattan,W 21 St & 6 Ave,40.74173969,-73.99415556
1458,Manhattan,W 4 St & 7 Ave S,40.73401143,-74.00293877
1459,Manhattan,Broadway & E 22 St,40.740343200000005,-73.98955109
1460,Manhattan,Washington Pl & Broadway,40.72903917,-73.99404649
1461,Manhattan,Liberty St & Broadway,40.70905623,-74.01043382
1462,Brooklyn,Knickerbocker Ave & Cooper St,40.69081,-73.90448
1463,Brooklyn,Evergreen Ave & Noll St,40.701,-73.932
1464,Manhattan,E 6 St & Avenue D,40.722,-73.977
1465,Brooklyn,Frost St & Meeker St,40.71764,-73.94882
1466,Manhattan,E 81 St & 3 Ave,40.775729999999996,-73.95675200000001
1467,Manhattan,Mercer St & Bleecker St,40.727064,-73.99662099999999
1468,Manhattan,E 20 St & 2 Ave,40.735876,-73.98205
1469,Brooklyn,Hancock St & Bedford Ave,40.682165000000005,-73.95399
1470,Manhattan,Forsyth St & Canal St,40.715816,-73.994224
1471,Brooklyn,Marcy Ave & Lafayette Ave,40.690081,-73.94791500000001
1472,Manhattan,W 70 St & Amsterdam Ave,40.775999999999996,-73.983
1473,Manhattan,W 42 St & 8 Ave,40.75756989999999,-73.99098507
1474,Manhattan,E 51 St & 2 Ave,40.755293,-73.967641
1475,Brooklyn,Kane St & Clinton St,40.686175799999994,-73.99645295
1476,Queens,34 Ave & 13 St,40.763875299999995,-73.9364848
1477,Manhattan,Edgecombe Ave & W 141 St,40.820681,-73.945144
1478,Manhattan,E 103 St & Lexington Ave,40.791,-73.947
1479,Manhattan,Broadway & W 165 St,40.839137,-73.941409
1480,Bronx,Walton Ave & E 153 St,40.822351,-73.926907
1481,Manhattan,University Pl & E 8 St,40.731,-73.995
1482,Manhattan,E 53 St & Lexington Ave,40.75828,-73.970694
1483,Manhattan,9 Ave & W 45 St,40.760193,-73.99125500000001
1484,Brooklyn,Henry St & Degraw St,40.684751,-73.999172
1485,Brooklyn,Rockaway Ave & Bainbridge St,40.683199,-73.911666
1486,Manhattan,9 Ave & W 206 St,40.863089,-73.917583
1487,Manhattan,W 37 St & 5 Ave,40.75038,-73.98339
1488,Queens,31 St & 23 Ave,40.774788,-73.912555
1489,Brooklyn,State St & Smith St,40.689269,-73.989129
1490,Queens,31 St & Thomson Ave,40.744696999999995,-73.935404
1491,Manhattan,W 34 St & 11 Ave,40.75594159,-74.0021163
1492,Manhattan,Rivington St & Ridge St,40.71850211,-73.98329859
1493,Brooklyn,Nassau Ave & Russell St,40.725570000000005,-73.94434
1494,Manhattan,Broad St & Bridge St,40.70365182,-74.01167797
1495,Bronx,Wilkins Ave & Crotona Park E,40.835302,-73.895133
1496,Manhattan,E 54 St & 1 Ave,40.756265,-73.964179
1497,Manhattan,Broadway & W 60 St,40.769155,-73.98191800000001
1498,Brooklyn,Henry St & Bay St,40.672505,-74.00494599999999
1499,Brooklyn,Lewis Ave & Kosciuszko St,40.692371,-73.937054
1500,Brooklyn,Flushing Ave & Vanderbilt Ave,40.69795,-73.970775
1501,Brooklyn,Douglass St & 3 Ave,40.680213,-73.98432700000001
1502,Manhattan,E 72 St & Park Ave,40.771183,-73.96409399999999
1503,Brooklyn,14 St & 5 Ave,40.666287,-73.988951
1504,Manhattan,E 68 St & Madison Ave,40.7691572,-73.96703464
1505,Manhattan,Columbia St & Rivington St,40.71739973,-73.98016555
1506,Manhattan,Christopher St & Greenwich St,40.73291553,-74.00711384
1507,Bronx,Washington Ave & E 174 St,40.843078999999996,-73.900216
1508,Bronx,Crotona Park East & E 173 St,40.837037,-73.890413
1509,Manhattan,E 12 St & 4 Av,40.732690000000005,-73.98974
1510,Queens,44 Dr & Jackson Ave,40.746,-73.944
1511,Manhattan,Grand St & Elizabeth St,40.719,-73.995
1512,Manhattan,Catherine St & Monroe St,40.711174,-73.996826
1513,Manhattan,Thompson St & Bleecker St,40.7284,-73.999687
1514,Manhattan,Greenwich St & Perry St,40.73498,-74.00697
1515,Brooklyn,Humboldt St & Varet St,40.703171999999995,-73.940636
1516,Manhattan,Mott St & Prince St,40.72318,-73.9948
1517,Brooklyn,2 Av & 37 St,40.656326,-74.00962700000001
1518,Manhattan,Central Park S & 6 Ave,40.76590936,-73.97634151
1519,Queens,30 Ave & 21 St,40.77037429999999,-73.9286078
1520,Bronx,E 138 St & Canal St W,40.812304,-73.929153
1521,Bronx,E 157 St & River Ave,40.825737,-73.927311
1522,Bronx,Nelson Ave & W 172 St,40.843965000000004,-73.920999
1523,Manhattan,5 Ave & E 29 St,40.745166999999995,-73.98683
1524,Brooklyn,Douglass St & 3 Ave,40.680213,-73.984326
1525,Manhattan,St James Pl & Oliver St,40.713079,-73.998511
1526,Manhattan,11 Ave & W 59 St,40.771497,-73.99046
1527,Brooklyn,S Portland Ave & Hanson Pl,40.685395,-73.974314
1528,Manhattan,W 26 St & 10 Ave,40.749718,-74.00295
1529,Manhattan,Bleecker St & Lafayette St,40.726156,-73.995101
1530,Manhattan,W 11 St & 6 Ave,40.73532427,-73.99800419
1531,Bronx,Southern Blvd & E 142 St,40.806,-73.908
1532,Bronx,E 149 St & Eagle Ave,40.815,-73.911
1533,Manhattan,E 118 St & 3 Ave,40.799139000000004,-73.93891500000001
1534,Manhattan,Lenox Ave & W 117 St,40.802556,-73.949078
1535,Manhattan,Dyckman St & Staff St,40.868846000000005,-73.931537
1536,Queens,30 Ave & 47 St,40.761294,-73.909562
1537,Brooklyn,Douglass St & 4 Ave,40.679279,-73.98154
1538,Queens,48 Ave & 5 St,40.744363,-73.955873
1539,Manhattan,Avenue D & E 10 St,40.725065,-73.975158
1540,Brooklyn,Lawrence St & Willoughby St,40.692361,-73.986317
1541,Manhattan,Rivington St & Chrystie St,40.72110063,-73.99192540000001
1542,Manhattan,Lenox Ave & W 115 St,40.8011939,-73.9500739
1543,Brooklyn,10 St & 2 Ave,40.671907,-73.993612
1544,Bronx,3 Ave & Franklin Ave,40.82696,-73.907451
1545,Manhattan,E 55 St & Lexington Ave,40.75968085,-73.97031366
1546,Brooklyn,Eastern Pkwy & Franklin Ave,40.670776000000004,-73.95768000000001
1547,Brooklyn,DeKalb Ave & Vanderbilt Ave,40.689407,-73.968855
1548,Manhattan,W 70 St & Amsterdam Ave,40.77748,-73.982886
1549,Manhattan,Central Park S & 6 Ave,40.765909,-73.976341
1550,Brooklyn,5 Ave & 3 St,40.672816,-73.983524
1551,Manhattan,South St & Gouverneur Ln,40.703554,-74.006702
1552,Manhattan,W 84 St & Broadway,40.786795,-73.977112
1553,Manhattan,Hudson St & Reade St,40.71625,-74.009106
1554,Manhattan,E 51 St & Lexington Ave,40.757148,-73.972078
1555,Brooklyn,Plaza St West & Flatbush Ave,40.675021,-73.971115
1556,Brooklyn,Rogers Ave & Sterling St,40.663062,-73.953875
1557,Bronx,E 171 St & 3 Ave,40.837119,-73.902185
1558,Brooklyn,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
1559,Manhattan,E 123 St & Lexington Ave,40.802926299999996,-73.9379
1560,Manhattan,Park Ave & E 124 St,40.8045555,-73.93968609999999
1561,Manhattan,E 56 St & 3 Ave,40.75934501,-73.96759673
1562,Queens,23 Ave & 27 St,40.776165,-73.9153175
1563,Brooklyn,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
1564,Bronx,W 170 St & University Ave,40.84207,-73.926075
1565,Manhattan,W 180 St & Ft Washington Ave,40.849971999999994,-73.938423
1566,Bronx,Inwood Ave & W 170 St,40.840536,-73.919228
1567,Manhattan,E 88 St & Park Ave,40.781411,-73.955959
1568,Manhattan,Lenox Ave & W 126 St,40.808442,-73.94520899999999
1569,Brooklyn,Sterling St & Bedford Ave,40.662704999999995,-73.956911
1570,Brooklyn,Park Cir & East Dr,40.651565999999995,-73.972212
1571,Manhattan,W 15 St & 6 Ave,40.738046000000004,-73.996429
1572,Brooklyn,48 St & 2 Ave,40.650176,-74.015606
1573,Manhattan,E 6 St & Avenue B,40.72453734,-73.98185424
1574,Manhattan,E 39 St & 3 Ave,40.7489006,-73.97604882
1575,Brooklyn,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
1576,Brooklyn,Lorimer St & Broadway,40.70411791,-73.94818595
1577,Manhattan,LaGuardia Pl & W 3 St,40.72917025,-73.99810231
1578,Bronx,E 142 St & 3 Ave,40.812,-73.923
1579,Bronx,Faile St & Garrison Ave,40.820578000000005,-73.888271
1580,Brooklyn,Kosciuszko St & Tompkins Ave,40.692,-73.944
1581,Manhattan,10 Ave & W 28 St,40.750663,-74.001768
1582,Manhattan,6 Ave & Broome St,40.724308,-74.00473000000001
1583,Manhattan,E 27 St & Park Ave S,40.742751,-73.98471500000001
1584,Manhattan,W 70 St & Amsterdam Ave,40.77748,-73.982885
1585,Brooklyn,3 Ave & Schermerhorn St,40.686832,-73.979677
1586,Manhattan,Great Jones St,40.727434,-73.99379
1587,Queens,31 St & 21 Ave,40.77813,-73.90841999999999
1588,Manhattan,W 15 St & 7 Ave,40.739354999999996,-73.999318
1589,Bronx,E Tremont Ave & Jerome Ave,40.851746999999996,-73.908964
1590,Bronx,Goulden Ave & Bedford Park Blvd W,40.873870000000004,-73.89533
1591,Manhattan,Laight St & Hudson St,40.72185379,-74.00771779
1592,Manhattan,W 20 St & 8 Ave,40.74345335,-74.00004031
1593,Brooklyn,Clinton St & Joralemon St,40.69239502,-73.99337909
1594,Brooklyn,Willoughby Ave & Hall St,40.69196035,-73.96536851
1595,Manhattan,W 42 St & 6 Ave,40.75492,-73.98455
1596,Brooklyn,Monroe St & Bedford Ave,40.6851443,-73.95380904
1597,Brooklyn,Halsey St & Evergreen Ave,40.68858,-73.91226999999999
1598,Manhattan,W 74 St & Columbus Ave,40.778566,-73.977549
1599,Brooklyn,Bedford Ave & Nassau Ave,40.723116999999995,-73.952123
1600,Brooklyn,Jay St & York St,40.701403000000006,-73.986727
1601,Queens,35 St & 30 Ave,40.765476,-73.918116
1602,Manhattan,Allen St & Rivington St,40.720196,-73.98997800000001
1603,Manhattan,W 218 St & Indian Rd,40.873053999999996,-73.918371
1604,Manhattan,E 81 St & 3 Ave,40.775729999999996,-73.956753
1605,Brooklyn,10 St & 5 Ave,40.668627,-73.987
1606,Manhattan,E 39 St & Lexington Ave,40.749497999999996,-73.977292
1607,Brooklyn,Court St & State St,40.690236999999996,-73.99203
1608,Brooklyn,46 St & 6 Ave,40.645921,-74.005708
1609,Brooklyn,Kosciuszko St & Tompkins Ave,40.691283,-73.94524200000001
1610,Manhattan,W 16 St & The High Line,40.743349,-74.00681800000001
1611,Brooklyn,3 Ave & 14 St,40.668546,-73.99333299999999
1612,Manhattan,Suffolk St & Stanton St,40.720664,-73.985179
1613,Manhattan,E 44 St & 2 Ave,40.751184,-73.971387
1614,Manhattan,W 29 St & 9 Ave,40.750073,-73.99839300000001
1615,Manhattan,Central Park West & W 68 St,40.7734066,-73.97782542
1616,Manhattan,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001
1617,Brooklyn,Butler St & Court St,40.6849894,-73.99440329
1618,Queens,Newtown Ave & 23 St,40.7713615,-73.9246145
1619,Brooklyn,10 St & 5 Ave,40.6686273,-73.98700053
1620,Manhattan,E 2 St & Avenue A,40.722,-73.986
1621,Queens,21 St & 23 Ave,40.778557,-73.919046
1622,Queens,Vernon Blvd & 47 Rd,40.744906,-73.953457
1623,Brooklyn,7 Ave & 20 St,40.659053,-73.98854
1624,Manhattan,Madison Ave & E 26 St,40.742684000000004,-73.986713
1625,Manhattan,Broadway & Moylan Pl,40.814325,-73.959025
1626,Manhattan,E 91 St & 2 Ave,40.781121999999996,-73.949655
1627,Brooklyn,Willoughby Ave & Tompkins Ave,40.694254,-73.946269
1628,Manhattan,Lexington Ave & E 128 St,40.806414000000004,-73.93608499999999
1629,Manhattan,E 60 St & York Ave,40.759107,-73.959223
1630,Brooklyn,Irving Ave & Jefferson St,40.70538,-73.92535
1631,Brooklyn,Van Buren St & Broadway,40.692,-73.92617
1632,Manhattan,E 7 St & Avenue A,40.725,-73.983
1633,Brooklyn,Wyckoff Av & Stanhope St,40.704,-73.917
1634,Bronx,Southern Blvd & E 149 St,40.811892,-73.90419200000001
1635,Brooklyn,Bedford Ave & Nassau Ave,40.723116,-73.952123
1636,Queens,62 St & Northern Blvd,40.754176,-73.900318
1637,Manhattan,Lexington Ave & E 29 St,40.743115,-73.982153
1638,Manhattan,Lexington Ave & E 29 St,40.743116,-73.98215400000001
1639,Brooklyn,Van Brunt St & Van Dyke St,40.675832,-74.014726
1640,Brooklyn,Yankee Ferry Terminal,40.687065999999994,-74.016756
1641,Manhattan,E 48 St & 3 Ave,40.754601,-73.971879
1642,Queens,49 Ave & 21 St,40.74252,-73.948852
1643,Brooklyn,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999
1644,Brooklyn,Myrtle Ave & St Edwards St,40.69327018,-73.97703874
1645,Brooklyn,Wilson Ave & Moffat St,40.68906,-73.90505999999999
1646,Bronx,River Ave & E 151 St,40.822216999999995,-73.928939
1647,Brooklyn,Prospect Pl & Underhill Ave,40.676969,-73.96579
1648,Manhattan,E 10 St & Avenue A,40.727407,-73.98142
